gene_id,gene_symbol,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10
ENSG00000278419,Ptpn14,292.3427631,441.9837977,262.8116256,533.4119842,553.060057,445.4792291,184.8896574,216.7836074,321.8609555,245.5479981
ENSG00000107959,Cenpf,678.0727977,665.0257141,525.6232511,614.3472038,824.3865634,453.6463483,1018.330082,1114.887124,859.6286389,518.8938828
ENSG00000237399,Kctd3,637.4696361,989.7485043,803.5486443,917.4468852,897.9792323,889.4735274,895.7089619,1001.054805,847.6338207,818.1844617
ENSG00000302083,Esrrg,2.030158077,3.280028183,1.679307512,5.975083326,1.486720583,3.712326909,7.663819995,5.859016415,2.998704554,10.19255841
ENSG00000286610,Spata17,4.060316154,0.820007046,0.839653756,3.25913636,3.716801458,3.712326909,2.873932498,2.511007035,2.998704554,2.779788658
ENSG00000302066,Slc30a10,1.015079038,0,2.518961267,0,0.743360292,0.371232691,0,0.837002345,0,12.97234707
ENSG00000289882,Eprs,4534.358065,2952.845372,3077.331015,2638.270883,2695.424417,2607.538421,3337.593608,3161.357857,2836.774509,2833.531239
ENSG00000233321,Cr2,14.21110654,3.280028183,3.358615023,16.2956818,6.690242625,7.053421127,5.747864996,3.34800938,5.997409109,2.779788658
ENSG00000302130,Bpnt1,793.791808,1146.36985,963.0828579,938.0880822,1083.075945,1126.691217,1299.017489,1442.15504,885.6174117,1024.815419
ENSG00000302116,Iars2,1129.78297,1491.592816,1398.023503,1437.279135,1480.773701,1438.89791,2254.121056,2362.85762,1489.356595,1455.682661
ENSG00000302097,Mark1,633.40932,582.2050025,864.0037147,621.4086659,1260.739055,584.6914882,177.2258374,172.4224831,756.6731159,313.1895221
ENSG00000304836,Mar-01,32.48252923,27.06023251,32.74649648,33.13455299,26.7609705,49.0027152,5.747864996,4.185011725,26.98834099,20.38511683
ENSG00000229869,Nek2,461.8609625,574.8249391,534.8594425,451.9335752,573.1307848,432.8573176,1152.446932,1288.983611,682.7050702,618.9662745
ENSG00000205740,Lpgat1,930.8274782,1630.174007,1068.039577,1405.77415,1358.119253,1241.402118,786.499527,797.6632348,1165.496503,946.9813362
ENSG00000107937,Ppp2r5a,1299.301169,1685.114479,1366.116661,1322.666173,1380.420062,1362.795208,1678.376579,1704.136774,1376.40539,1408.426253
ENSG00000148377,Tmem206,409.0768525,328.8228254,366.0890375,412.8239389,398.4411163,439.1682733,260.5698798,251.1007035,433.8125922,367.8586991
ENSG00000232656,Atf3,774.5053063,462.4839738,2639.871408,725.7010294,594.6882333,782.5585124,350.6197648,344.0079638,714.6912521,1018.329245
ENSG00000067064,Batf3,107.5983781,40.18034524,70.53091549,63.00996962,57.98210275,34.15340756,17.24359499,17.57704924,65.9715002,41.69682987
ENSG00000047056,Tatdn3,116.7340894,89.38076799,108.3153345,92.88538625,107.043882,99.86159385,136.9907824,131.4093682,71.96890931,106.5585652
ENSG00000306084,Angel2,1686.046283,1078.309265,979.875933,927.2242943,1029.554004,935.1351484,1255.908502,1199.42436,1052.545299,858.0280991
ENSG00000229205,Traf5,83.23648115,81.18069753,68.85160798,105.9219317,110.0173232,91.32324196,54.60471746,58.59016415,75.96718205,94.51281437
ENSG00000185736,Irf6,2705.185637,3278.388169,2823.755581,3091.290837,3346.608033,3819.241924,1983.013424,2068.232794,3158.635464,2575.010894
ENSG00000287043,Lamb3,4237.954985,5671.988736,4869.991784,4563.334093,3476.696084,4511.962125,2289.566223,2367.879634,4426.087922,4508.817203
ENSG00000300765,Plxna2,715.6307221,1148.009864,662.4868133,1141.784105,1497.127627,887.9885966,524.9716696,565.8135852,904.6092073,601.3609464
ENSG00000309582,Usf1,1254.637691,1117.669603,1305.66159,1187.412014,1076.385702,1301.913047,998.2125543,991.0107765,1488.357027,1447.343295
ENSG00000205696,Nmt2,1635.292331,873.3075038,1131.013609,803.920302,950.757813,818.5680834,1255.908502,1069.688997,1029.55523,991.4579547
ENSG00000303579,Acbd7,3.045237115,0,0.839653756,0.543189393,0,0.371232691,0,0.837002345,3.998272739,0.926596219
ENSG00000282390,Suv39h2,215.1967561,200.9017262,151.137676,192.8322346,176.9197494,153.3191013,267.2757223,257.7967223,205.9110461,203.8511683
ENSG00000233052,Dclre1c,103.5380619,189.4216276,116.7118721,194.4618028,232.6717713,139.9547245,131.2429174,142.2903986,129.943864,113.0447388
ENSG00000231298,Cfap126,46.69363577,19.6801691,33.58615023,24.4435227,18.58400729,37.86573447,29.69730248,15.06604221,32.9857501,30.57767524
ENSG00000296389,Fam107b,1123.692496,1407.952098,1608.776596,1416.637938,1515.711635,1222.098018,1054.733227,1038.71991,1445.375595,1595.59869
ENSG00000225269,Fcgr2b,652.6958217,675.6858057,782.5573004,917.4468852,969.3418203,1150.821342,255.7799923,261.1447316,804.6523888,730.1578208
ENSG00000296411,Frmd4a,287.2673679,405.9034877,314.8701584,557.8555069,663.0773801,636.6640649,211.7130274,213.435598,503.7823651,544.838577
ENSG00000287023,Dusp12,183.729306,79.54068344,146.0997535,82.02159838,83.25635266,113.2259707,124.5370749,111.3213119,90.96070482,126.0170858
ENSG00000296335,Sephs1,1287.120221,1227.550548,998.3483157,1290.617998,1306.827393,1130.403544,1311.471197,1321.626703,1293.441231,1075.778211
ENSG00000296377,Atf6,681.1180348,1038.948927,793.4727992,918.533264,919.5366807,851.9790256,702.197507,819.4252957,792.6575706,763.5152847
ENSG00000165568,Phyh,1667.77486,1811.395564,1529.009489,1242.274142,1361.836054,1028.685786,1069.102889,950.8346639,1468.365663,1289.821937
ENSG00000151632,Uhmk1,1464.759052,2756.043681,1531.528451,2183.621361,2188.452699,2002.057902,1129.455472,1124.094149,1753.242596,1374.142193
ENSG00000224251,Mcm10,477.0871481,464.943995,303.1150058,549.707666,458.6532999,419.8641734,923.4903094,855.4163966,338.8536147,414.18851
ENSG00000239148,Uap1,758.2640417,1310.371259,920.2605164,1031.516658,765.6611004,1222.469251,1396.731194,1436.296024,905.6087754,1506.645453
ENSG00000187134,Optn,995.7925367,1546.533288,1297.265053,1119.51334,1526.862039,957.7803425,404.2665047,464.5363015,981.5759575,655.1035271
ENSG00000196139,Ddr2,223.3173885,423.9436427,214.9513615,471.4883934,504.741638,543.8558922,131.2429174,138.9423893,304.8682964,258.5203452
ENSG00000304878,Hsd17b7,311.6292648,621.5653407,408.9113791,552.423613,526.2990865,299.2135489,635.1390821,589.2496509,496.7853879,378.9778537
ENSG00000304857,Ccdc3,2002.750943,2624.022547,1463.516496,1983.727664,1224.3144,1288.919903,875.5914344,891.4074974,1714.259437,1338.004941
ENSG00000239142,Rgs5,1338.889252,1435.01233,889.1933274,1547.003392,1836.09992,3423.507876,861.2217719,844.5353661,1917.171778,1584.479535
ENSG00000178372,Enkur,6.09047423,8.200070458,17.63272887,3.25913636,6.690242625,6.682188436,14.36966249,15.90304455,6.996977294,12.97234707
ENSG00000205488,Nuf2,462.8760415,266.5022899,342.5787324,355.7890526,338.2289327,331.8820257,816.1968295,718.9850143,373.8385011,444.7661853
ENSG00000178363,Lmx1a,1.015079038,1.640014092,0.839653756,1.62956818,0,1.484930764,5.747864996,7.533021105,1.99913637,5.559577316
ENSG00000256462,Aldh9a1,1015.079038,1035.668899,897.589865,1060.848885,1080.102504,1254.766495,969.4732294,817.7512911,1036.552208,1356.536865
ENSG00000300250,Mgst3,2073.806475,1247.230717,1487.026802,841.4003702,807.2892767,1415.51025,3418.063718,2730.301649,1407.392004,2512.928947
ENSG00000287566,Fmo4,39.5880825,32.80028183,24.34995892,44.54153025,65.41570566,73.87530549,38.31909997,42.68711959,50.97797743,66.71492779
ENSG00000173848,Eef1aknmt,237.528495,333.7428676,270.3685094,309.0747648,310.7246019,330.0258622,450.2494247,534.8444984,312.8648418,316.895907
ENSG00000288922,Vamp4,410.0919315,308.3226492,427.3837617,397.0714465,364.2465429,432.4860849,298.8889798,253.6117105,339.8531828,435.5002231
ENSG00000295496,Myoc,1.015079038,0.820007046,0.839653756,0,0,1.484930764,1.915954999,4.185011725,0,5.559577316
ENSG00000196372,Pigc,560.3236292,321.442762,430.7423767,375.8870601,333.7687709,486.3148251,418.6361672,355.7259966,388.8320239,421.6012798
ENSG00000134452,Tnfsf4,15.22618558,16.40014092,11.75515258,16.2956818,20.07072787,31.55477873,2.873932498,6.69601876,19.9913637,12.97234707
ENSG00000232807,Prdx6,4632.820731,5452.226847,4392.228797,4147.251018,3189.759011,4175.254075,6510.415086,6041.482926,3790.362557,8079.919033
ENSG00000134470,Klhl20,254.7848386,451.8238822,282.123662,440.5265979,465.3435426,380.5135082,345.8298773,379.9990646,348.8492965,265.0065187
ENSG00000300557,Nsun6,87.2967973,84.46072572,83.96537558,77.13289384,100.3536394,84.26982084,82.38606494,81.18922746,76.96675023,72.27450511
ENSG00000134453,Cenpl,340.0514779,195.1616769,236.7823591,207.4983482,235.6452124,199.351955,455.9972897,384.1840764,287.8756372,265.0065187
ENSG00000108021,Dars2,338.0213198,389.5033468,338.3804636,398.7010147,411.0782413,452.1614175,492.4004347,504.712414,338.8536147,452.178955
ENSG00000226647,Mrc1,263.92055,542.0246573,288.840892,548.0780978,634.829689,731.6996338,125.4950524,142.2903986,376.8372057,256.6671528
ENSG00000057608,Serpinc1,16.24126461,17.22014796,17.63272887,15.20930301,16.35392642,20.04656531,24.90741498,25.94707269,9.995681848,11.11915463
ENSG00000272764,Stam,544.0823646,719.1461792,667.5247359,647.4817568,724.032924,612.9051727,547.9631296,522.2894633,626.7292519,575.4162522
ENSG00000240180,Rabgap1l,859.7719455,1030.748857,869.0416373,1007.073135,972.3152614,1097.363834,975.2210943,934.9316194,1034.553071,820.0376541
ENSG00000134461,Trdmt1,274.0713404,195.1616769,240.9806279,192.2890452,252.7424992,162.5999186,206.9231399,198.3695558,225.9024098,180.6862628
ENSG00000270427,Tnn,5.075395192,5.740049321,5.037922535,8.147840899,8.176963208,12.99314418,10.53775249,9.207025795,3.998272739,2.779788658
ENSG00000170525,Cubn,515.6601515,666.6657282,395.476919,682.2458779,656.3871375,426.5463619,157.1083099,164.0524596,488.7888424,371.565084
ENSG00000201581,Rsu1,1698.227231,1084.049315,1409.778656,1086.378787,1005.766475,1193.513101,709.861327,610.1747095,1251.459367,1232.372972
ENSG00000263628,Vim,23822.88995,19914.69111,24480.10525,16388.02399,16890.63255,13437.13848,4096.311787,3656.026243,19164.72081,13750.6879
ENSG00000283634,Pter,240.5737321,250.922156,226.7065141,233.0282497,223.0080875,175.9642955,276.8554973,251.9377058,215.9067279,209.4107456
ENSG00000213994,4930426L09Rik,6.09047423,4.920042275,3.358615023,2.715946966,7.433602916,9.280817273,2.873932498,5.859016415,6.996977294,3.706384877
ENSG00000238366,Pip4k2a,257.8300758,374.7432199,196.4789789,420.9717798,362.016462,413.181985,53.64673996,66.12318525,321.8609555,192.7320136
ENSG00000302099,Bmi1,682.1331138,711.7661157,549.1335563,672.4684689,808.032637,743.5790799,421.5100997,484.6243577,754.6739795,477.197053
ENSG00000302151,Dnajc1,1338.889252,750.3064469,781.7176467,684.4186355,686.1215492,736.1544261,486.6525697,525.6374727,687.7029112,632.8652178
ENSG00000215244,Mllt10,716.6458011,650.2655873,649.0523532,696.3688022,690.5817109,671.5599378,748.180427,803.5222512,687.7029112,549.4715581
ENSG00000302118,Plxdc2,252.7546806,293.5625224,172.9686737,368.825598,288.4237932,395.3628158,33.52921248,45.19812663,298.8708873,233.5022473
ENSG00000226705,Nek6,658.7862959,926.6079617,733.0177288,971.2226352,721.8028432,980.054304,1000.128509,1006.076819,1019.559549,1141.566542
ENSG00000302173,Psmb7,1568.297114,1417.792182,2037.000012,1549.17615,1726.082597,2023.589398,2344.170941,2197.968158,2193.052597,2080.208512
ENSG00000302067,Ppp6c,1073.953623,868.3874615,940.4122065,746.8854157,781.2716665,863.487239,1135.203337,1088.940051,888.6161163,959.9536832
ENSG00000289934,Golga1,451.7101721,686.3458973,409.7510328,550.2508554,646.7234537,500.4216673,582.4503196,569.9985969,442.8087059,424.3810685
ENSG00000302136,Arpc5l,1975.343809,1143.089822,1518.093991,1224.348892,1243.641768,1226.924043,1517.436359,1355.106797,1451.373004,1573.36038
ENSG00000065675,Orc4,550.1728388,514.9644248,614.6265493,571.9784311,631.8562479,622.18599,519.2238047,488.8093695,592.7439336,538.3524034
ENSG00000288915,Kif5c,348.1721102,403.4434665,267.0098943,363.9368935,394.7243149,208.2615396,68.97437995,64.44918056,223.9032734,135.283048
ENSG00000237943,Lypd6b,279.1467356,127.1010921,175.487635,134.1677801,183.609992,152.2054033,51.73078497,61.10117118,174.9244323,156.5947611
ENSG00000212743,Mmadhc,1766.237527,1080.769286,1656.63686,1184.152877,1149.978371,1447.065029,1667.838826,1546.780334,1499.352277,1725.32216
ENSG00000123243,Mindy3,793.791808,774.0866512,768.2831866,699.0847491,669.7676228,730.9571684,657.1725646,615.1967236,739.6804568,628.2322367
ENSG00000198879,Itga8,19.28650173,18.04015501,6.717230046,24.4435227,11.15040437,34.15340756,7.663819995,7.533021105,17.99222733,16.67873195
ENSG00000235141,Il2ra,37.55792442,55.76047911,32.74649648,83.65116656,46.08833808,95.40680156,10.53775249,20.92505862,60.97365927,50.03619584
ENSG00000295051,Spopl,272.0411823,286.182459,273.7271244,279.1993481,359.0430209,256.8930221,376.4851572,347.3559732,321.8609555,248.3277868
ENSG00000223784,Pfkfb3,519.7204677,1557.19338,1476.950956,1156.993408,1009.483276,1097.363834,334.3341473,349.0299779,987.5733666,1173.070814
ENSG00000289892,Yme1l1,1812.931163,1917.176473,1852.276185,2036.960225,2182.505816,2177.650965,1652.511186,1799.555042,2125.081961,1857.82542
ENSG00000307985,Prkcq,196.9253335,145.1412471,135.1842547,98.31728018,178.40647,69.04928051,22.99145998,19.25105393,103.9550912,40.77023365
ENSG00000281186,Mastl,316.70466,272.2423392,267.0098943,281.9152951,302.5476387,275.8258893,574.7864996,607.6637025,322.8605237,224.2362851
ENSG00000307964,Acbd5,739.992619,971.7083493,700.2712323,846.2890747,1010.226636,956.6666445,630.3491946,667.9278713,899.6113663,683.8280099
ENSG00000287277,Abi2,693.2989832,443.6238118,549.9732101,500.8206206,451.219697,329.2833968,456.9552672,447.7962546,471.7961832,310.4097335
ENSG00000307943,Pdss1,191.8499383,165.6414233,209.0737852,173.8206058,152.3888598,184.1314147,683.037957,581.7166298,163.9291823,283.5384431
ENSG00000308079,Pkn3,256.8149967,299.3025717,231.7444366,304.1860602,326.335168,334.1094218,327.6283048,360.7480107,231.8998189,234.4288435
ENSG00000308039,Apbb1ip,245.6491273,317.3427267,272.0478169,395.4418783,197.7338376,295.8724547,91.00786244,112.1583142,286.876069,223.3096889
ENSG00000223581,Gad2,47.70871481,50.02042979,57.93610915,53.23256054,19.32736758,81.671192,167.6460624,164.889462,68.97020475,38.91704121
ENSG00000151655,Zbtb43,344.111794,598.6051434,483.6405633,623.5814235,582.0511083,462.1847002,370.7372923,487.1353648,461.8005014,414.18851
ENSG00000151657,Odf2,706.4950107,1099.629448,1114.220534,1110.822309,1193.093268,941.0748714,1312.429174,1531.714291,1062.54098,877.4866197
ENSG00000165629,Slc2a8,251.7396015,197.621698,219.1496303,200.4368861,196.247117,203.8067473,199.2593199,169.0744737,205.9110461,170.4937044
ENSG00000305746,Lrsam1,221.2872304,287.8224731,264.4909331,337.8638026,323.3617269,249.839601,198.3013424,197.5325534,232.8993871,189.0256287
ENSG00000165632,Fam129b,3477.660786,5749.069398,5725.598961,5034.822486,5128.442652,5537.67805,4242.882345,4714.834209,5579.589608,5208.397349
ENSG00000233990,Stxbp1,3774.063865,4133.655518,5113.491373,4562.247714,3869.933678,4515.303219,2149.701509,2252.37331,4667.983423,3357.058103
ENSG00000306499,Coq4,331.9308456,203.3617474,241.8202817,182.5116361,162.7959039,238.3313876,273.0235873,226.8276355,237.897228,251.1075754
ENSG00000289897,Med27,311.6292648,198.4417051,250.2168192,211.300674,173.2029479,267.6587701,337.2080798,284.5807973,249.8920462,285.3916356
ENSG00000225053,Ttf1,544.0823646,482.1641429,386.2407277,493.2159691,485.4142704,465.5257944,364.0314498,391.7170975,375.8376375,328.0150616
ENSG00000232170,Ddx31,218.2419933,257.4822124,237.6220129,242.2624694,247.5389771,272.8560278,334.3341473,305.5058559,267.8842735,250.1809792
ENSG00000226861,Ak8,3.045237115,4.100035229,10.07584507,10.86378787,3.716801458,5.197257673,2.873932498,4.185011725,4.997840924,3.706384877
ENSG00000304440,Spaca9,7.105553269,6.560056366,4.198268779,9.777409079,2.230080875,5.939723054,2.873932498,0.837002345,4.997840924,7.412769755
ENSG00000213771,Dpm2,947.0687428,546.1246925,726.3004988,546.4485296,489.1310719,647.4298129,757.760202,685.5049205,608.7370246,797.7993449
ENSG00000197308,St6galnac6,607.017265,2675.68299,1109.182611,1724.626324,531.5026085,806.6886373,3780.179212,3909.637953,892.614389,3557.202886
ENSG00000308150,Tsc1,432.4236704,504.3043332,406.3924178,530.6960372,616.2456818,446.9641599,489.5265022,571.6726016,385.8333193,353.0331596
ENSG00000308117,Eng,1446.48763,1709.71469,1092.389536,1656.727649,1473.340098,2190.272876,521.1397597,555.7695571,1436.379482,1256.464473
ENSG00000107485,Gfi1b,9.135711346,0.820007046,6.717230046,4.345515146,4.46016175,5.197257673,2.873932498,5.02201407,2.998704554,2.779788658
ENSG00000232638,Gtf3c5,645.5902684,797.0468485,653.250622,731.6761127,643.0066523,829.7050642,753.928292,749.9541011,700.6972976,704.2131267
ENSG00000297786,Ak1,143.1261444,99.22085254,108.3153345,107.5514999,99.61027908,191.1848358,67.05842496,72.81920401,131.9430004,124.1638934
ENSG00000297769,Cel,0,0.820007046,0,0,0.743360292,2.969861527,0,0,0.999568185,0.926596219
ENSG00000236420,Slc25a25,361.3681377,410.8235299,602.0317429,506.2525145,456.4232191,503.7627616,552.7530171,630.2627658,422.8173422,553.1779429
ENSG00000212505,Ptges2,462.8760415,385.4033115,591.1162441,474.7475297,436.3524912,510.8161827,593.9460496,618.5447329,561.7573199,610.6269085
ENSG00000287120,Ralgds,1061.772674,1658.874254,1502.980223,1367.207703,1240.668327,1622.658092,1202.261762,1288.146609,1462.368254,1512.20503
ENSG00000308749,Lcn2,9399.631896,6626.476937,7008.5899,5419.943766,2553.442602,4878.740024,761.592112,695.5489487,6414.229042,7507.282569
ENSG00000234752,Kcnj3,0,0.820007046,0,0,0,0.371232691,0,0.837002345,0.999568185,0
ENSG00000304819,Dnm1,172.5634365,244.3620996,169.6100587,239.5465224,200.7072787,241.3012491,86.21797494,90.39625326,156.932205,193.6586098
ENSG00000303941,Nr4a2,371.5189281,538.7446291,636.4575469,508.9684615,456.4232191,488.1709885,221.2928024,232.6866519,438.8104331,435.5002231
ENSG00000302491,Gpd2,2650.371369,2820.824238,2097.455082,2495.412073,2331.921235,2475.379583,1669.754781,1695.766751,2537.903621,2086.694686
ENSG00000307050,Galnt5,22.33173885,53.30045798,29.38788145,73.87375748,20.07072787,28.21368451,99.62965993,142.2903986,28.98747736,80.61387108
ENSG00000296323,Gbgt1,7.105553269,58.22050025,21.83099765,59.20764387,54.26530129,50.48764596,8.621797494,9.207025795,23.98963644,12.97234707
ENSG00000224788,1700007K13Rik,6.09047423,4.920042275,1.679307512,3.802325753,5.203522041,7.053421127,3.831909997,0.837002345,2.998704554,5.559577316
ENSG00000200849,Cytip,184.744385,224.6819305,429.0630692,305.272439,182.1232714,432.8573176,88.13392994,90.39625326,299.8704554,302.0703675
ENSG00000272436,Olfm1,263.92055,320.6227549,202.3565551,306.3588178,250.5124183,314.0628565,89.09190744,89.55925091,290.8743418,245.5479981
ENSG00000270111,Acvr1c,9.135711346,14.76012682,9.236191314,13.03654544,2.973441167,8.909584582,14.36966249,15.90304455,6.996977294,16.67873195
ENSG00000279575,Acvr1,467.9514367,608.445228,592.7955516,613.260825,651.1836155,854.9488872,443.5435822,443.6112428,678.7067975,599.5077539
ENSG00000287309,Col5a1,2240.279438,3904.873552,1929.524331,2863.151292,3447.705033,2878.909518,718.4831245,785.9452019,2488.92478,1704.937044
ENSG00000229919,Upp2,150.2316977,51.66044388,81.44641431,70.61462113,85.48643354,98.0054304,56.52067246,61.93817353,84.96329571,126.0170858
ENSG00000308311,Lamc3,7.105553269,2.460021137,3.358615023,4.888704539,4.46016175,16.70547109,9.579774994,13.39203752,2.998704554,4.632981097
ENSG00000271046,Fibcd1,1.015079038,0.820007046,2.518961267,4.345515146,2.230080875,2.969861527,0,0,2.998704554,0.926596219
ENSG00000308333,Abl1,1328.738461,2276.339559,1528.169836,2619.259254,2412.204146,2007.25516,1754.056801,2153.607034,1811.217551,1560.388033
ENSG00000301463,Fubp3,761.3092788,1211.150407,1019.33966,1206.966832,1268.916018,954.0680156,1071.976822,1296.516632,1083.531912,875.6334273
ENSG00000148429,Tor1b,707.5100898,862.6474122,535.6990962,744.1694688,755.9974166,612.53394,706.029417,700.5709628,597.7417745,590.2417917
ENSG00000271360,Tor1a,654.7259798,532.1845727,686.8367723,623.5814235,600.6351156,697.5462262,748.180427,710.6149909,658.7154338,828.3770201
ENSG00000134463,BC005624,1045.53141,809.3469542,986.5931631,976.1113397,857.0944162,1145.252851,874.6334569,818.5882934,960.5850256,1173.070814
ENSG00000225383,Crat,626.3037667,774.9066583,605.3903579,571.4352417,559.7502996,652.9983033,498.1482997,519.7784562,568.7542972,616.1864859
ENSG00000048740,Usp20,405.0165363,578.1049673,452.5733744,555.6827493,558.263579,456.9874425,410.0143697,416.8271678,458.8017968,403.9959516
ENSG00000296438,Dolpp1,356.2927425,543.6646714,407.2320716,429.6628101,414.0516824,461.4422348,774.0458195,765.0201433,416.8199331,596.7279653
ENSG00000229240,Ntmt1,810.0330727,512.5044036,776.6797241,544.8189614,544.1397335,555.3641056,786.499527,767.5311504,715.6908203,783.9004016
ENSG00000231496,Miga2,359.3379796,463.3039809,377.8441901,461.7109843,435.6091309,419.8641734,395.6447072,406.7831397,419.8186376,407.7023365
ENSG00000228027,Sh3glb2,1304.376564,1408.772105,1442.525152,1389.478468,1379.676701,1247.341841,1470.495462,1555.150357,1197.482685,1290.748534
ENSG00000229206,Hspa5,10465.46489,16236.95951,11295.86198,12737.24808,11424.70432,12091.04874,9091.206469,8801.079658,10881.29926,12733.28525
ENSG00000309990,Kynu,21.31665981,31.98027479,17.63272887,34.76412117,24.53088962,25.24382298,0,5.02201407,31.98618191,13.89894329
ENSG00000237986,Gapvd1,1880.941458,1904.05636,1484.50784,1802.845596,1861.37417,1588.133452,1481.991192,1478.983144,1537.335868,1325.032594
ENSG00000230322,Psmd5,756.2338836,726.5262426,698.5919248,658.888734,730.7231667,758.4283875,938.8179494,918.1915725,807.6510933,762.5886885
ENSG00000310009,Cutal,95.41742961,219.7618883,100.7584507,145.5747574,89.94659529,141.8108879,257.6959473,226.8276355,75.96718205,332.6480427
ENSG00000309976,Zeb2,422.27288,558.4247982,307.3132746,557.8555069,529.2725276,539.0298672,112.0833674,135.5943799,484.7905696,313.1895221
ENSG00000310031,Phf19,109.6285361,99.22085254,95.72052816,176.5365528,142.725176,87.23968236,268.2336998,310.52787,82.96415934,86.1734484
ENSG00000181800,Hc,4.060316154,5.740049321,6.717230046,4.888704539,5.946882333,2.227396145,5.747864996,5.02201407,3.998272739,3.706384877
ENSG00000148426,Traf1,131.960275,130.3811203,181.3652113,184.6843937,111.5040437,135.4999322,64.18449246,56.07915711,120.9477504,165.8607233
ENSG00000225778,Rab14,3991.290779,2900.364921,2807.802159,2573.088156,2913.228983,2822.110916,2677.547111,2575.456216,3158.635464,2883.567435
ENSG00000151461,Gsn,2146.892166,2854.444526,2247.753104,2518.226027,2587.637175,3507.406464,3038.704628,3055.895562,2625.865622,3654.495489
ENSG00000251957,Stom,564.3839454,1900.776332,1104.984343,1108.649552,559.0069393,1856.534687,1107.421989,1106.5171,1326.426981,1920.833963
ENSG00000294071,Dab2ip,1677.92565,3010.245865,2009.291438,3082.056617,2928.839549,2046.605825,2021.332524,2555.368159,2314.000348,2013.493585
ENSG00000181192,Ttll11,92.3721925,84.46072572,84.80502934,68.44186355,97.3801982,36.7520364,106.3355024,125.5503517,86.96243208,44.47661853
ENSG00000272507,Mrrf,479.1173061,296.0225435,389.5993427,375.3438707,346.4058959,523.4380942,371.6952698,336.4749427,415.8203649,407.7023365
ENSG00000305675,Grb14,123.8396427,322.262769,358.5321537,331.8887193,610.2987994,89.8383112,8.621797494,12.55503517,230.9002507,103.7787766
ENSG00000065665,Rbm18,631.3791619,503.4843261,602.0317429,529.066469,556.0334981,573.9257401,463.6611097,455.3292757,588.7456609,534.6460186
ENSG00000265653,Lhx6,22.33173885,29.52025365,14.27411385,29.87541663,48.31841896,57.1698344,22.03348249,27.62107738,20.99093188,27.79788658
ENSG00000165609,Gca,173.5785156,272.2423392,212.4324002,276.4834012,243.0788154,219.0272876,284.5193173,279.5587832,230.9002507,186.2458401
ENSG00000151465,Ndufa8,2554.95394,1125.049667,1911.891602,1246.619658,1241.411687,1931.152458,2816.453848,2533.606098,1836.206756,2259.968179
ENSG00000228302,Ifih1,351.2173473,765.8865808,376.1648826,608.9153099,483.1841896,486.6860578,364.9894273,378.3250599,679.7063657,481.8300341
ENSG00000272055,Slc4a10,0,0.820007046,0.839653756,0.543189393,0,3.341094218,3.831909997,5.02201407,0.999568185,0
ENSG00000304640,Psmd14,2110.349321,1231.650583,1917.769178,1560.583127,1587.074223,1810.130601,2298.188021,2054.840757,1926.167892,2109.859591
ENSG00000183049,Strbp,1528.709032,1686.754493,1657.476514,1674.10971,1743.179884,1748.877207,1562.461301,1598.674479,1638.292255,1501.085875
ENSG00000289395,Wdr5,858.7568665,974.1683704,1030.255158,1030.430279,1091.252908,1117.039167,1437.924227,1520.833261,1017.560412,1063.73246
ENSG00000252438,Brd3,5739.256883,2672.402962,2623.917987,2589.927027,2429.301433,2479.463143,2426.557006,2473.341929,2896.7486,2711.220538
ENSG00000252118,Egfl7,455.7704882,350.9630156,308.1529284,322.6544996,443.7860941,414.6669157,254.8220148,232.6866519,424.8164785,393.8033932
ENSG00000285994,Agpat2,1554.086008,1430.092288,1669.231667,1065.73759,1050.368092,1147.480248,1742.561071,1644.709608,1467.366095,1487.186932
ENSG00000263584,Notch1,156.3221719,1284.131034,621.3437793,1813.709384,1706.75523,1237.689791,710.8193045,1038.71991,884.6178436,512.4077093
ENSG00000283699,Sec16a,1041.471093,1894.216276,1173.835951,1777.858884,1737.976362,1454.860916,1233.875019,1286.472604,1294.440799,1055.393094
ENSG00000221331,Inpp5e,283.2070517,487.0841852,383.7217664,439.9834085,428.175528,394.6203504,353.4936973,405.109135,317.8626828,315.0427146
ENSG00000065328,Pmpca,766.384674,1512.912999,1227.573791,1536.139604,1537.269083,1393.607522,1623.771861,1809.59907,1305.436049,1311.13365
ENSG00000107537,Entr1,1034.36554,838.0472008,905.1467488,765.3538551,730.7231667,746.9201741,873.6754794,820.2622981,754.6739795,861.734484
ENSG00000308565,Card9,81.20632307,100.8608666,69.69126173,122.2176135,70.6192277,73.13284011,26.82336998,40.17611256,98.9572503,75.05429377
ENSG00000306852,Gpsm1,216.2118352,268.962311,209.913439,252.5830679,373.9102267,226.0807088,179.1417924,208.4135839,251.8911826,258.5203452
ENSG00000285520,Nacc2,584.6855261,523.1644952,487.8388321,559.4850751,567.9272628,549.7956152,447.3754922,466.2103062,434.8121604,547.6183656
ENSG00000151468,Camsap1,666.9069282,953.6681943,626.3817018,885.398711,903.1827543,821.9091777,654.2986321,775.9011738,769.6675023,648.6173535
ENSG00000212499,Lhx3,0,0,0,0,0,0.371232691,1.915954999,1.67400469,0,0
ENSG00000225251,Fcna,117.7491685,116.4410005,32.74649648,55.40531811,94.40675704,69.79174589,32.57123498,35.15409849,67.97063657,74.12769755
